TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Channel,LoginAttempts,CustomerAge,CustomerOccupation,AccountBalance,anomaly_score,is_anomaly
TX001318,AC00403,27.28,2023-12-25 16:30:45,Debit,ATM,1,29,Doctor,10668.24,0.6702157820264161,0
TX001319,AC00264,101.52,2023-08-09 16:22:25,Debit,ATM,1,49,Engineer,2018.9,0.4345624838320428,0
TX001320,AC00123,162.65,2023-05-11 17:15:10,Debit,ATM,1,59,Engineer,9500.95,0.4396853293265897,0
TX001321,AC00298,10.52,2023-07-19 17:38:50,Debit,ATM,1,55,Retired,2472.99,0.7647034713067715,0
TX001322,AC00235,270.72,2023-03-27 17:25:32,Debit,Branch,1,38,Doctor,6522.47,0.44563357613239907,0
TX001323,AC00259,202.34,2023-01-10 16:32:06,Debit,Online,1,20,Student,1223.45,0.4542398434905085,0
TX001324,AC00329,247.58,2023-05-29 18:40:32,Debit,ATM,1,39,Engineer,778.74,0.42386087857104393,0
TX001325,AC00482,686.17,2023-10-03 17:27:25,Debit,ATM,1,61,Retired,2246.15,0.5064621465396373,0
TX001326,AC00020,359.65,2023-01-12 17:58:56,Credit,Online,1,25,Student,219.53,0.7504458182543925,0
TX001327,AC00453,109.91,2023-05-01 16:23:22,Debit,Branch,1,38,Doctor,12896.06,0.45579109848786015,0
TX001328,AC00367,215.72,2023-10-11 18:04:39,Credit,Branch,1,30,Engineer,8697.11,0.6108947666245567,0
TX001329,AC00167,490.76,2023-01-19 16:28:08,Debit,Online,1,66,Retired,6414.11,0.44480108741893,0
TX001330,AC00110,224.28,2023-02-15 16:50:13,Debit,Online,1,64,Retired,5767.51,0.5243008267031981,0
TX001331,AC00078,614.03,2023-05-08 16:37:14,Debit,ATM,1,68,Retired,2815.86,0.5823374097172463,0
TX001332,AC00212,608.79,2023-11-03 18:37:18,Debit,Online,1,55,Engineer,2991.17,0.7722169958912606,0
TX001333,AC00051,186.55,2023-06-21 16:49:10,Debit,Branch,1,48,Engineer,224.65,0.8636686185670944,0
TX001334,AC00250,840.16,2023-03-20 16:35:53,Credit,Branch,1,20,Student,1236.76,0.9967925426500827,1
TX001335,AC00304,203.34,2023-12-20 17:13:50,Debit,ATM,1,60,Doctor,13586.99,0.7013452905006975,0
TX001336,AC00007,90.88,2023-11-20 17:08:33,Debit,ATM,1,26,Engineer,7117.35,0.5697129504206415,0
TX001337,AC00017,60.11,2023-11-27 17:39:39,Credit,Branch,1,61,Retired,7235.87,0.5476202540834779,0
TX001338,AC00158,393.92,2023-05-16 16:57:35,Debit,Branch,1,72,Retired,7318.64,0.4245512709692364,0
TX001339,AC00110,19.39,2023-11-17 16:39:20,Debit,ATM,1,43,Doctor,9847.6,0.4508933491163016,0
TX001340,AC00175,557.41,2023-04-14 16:52:23,Credit,Online,1,80,Retired,2968.75,0.6466436871139976,0
TX001341,AC00079,57.07,2023-08-25 16:30:02,Credit,Online,1,31,Doctor,9323.71,0.571711142928212,0
TX001342,AC00403,395.27,2023-08-07 16:38:52,Credit,Online,1,18,Student,1764.08,0.742930653718382,0
TX001343,AC00228,289.05,2023-06-09 17:58:00,Debit,ATM,1,75,Retired,5683.49,0.4454258538122701,0
TX001344,AC00344,46.11,2023-03-27 17:07:20,Debit,Online,1,33,Doctor,5225.73,0.6894149434183354,0
TX001345,AC00466,335.5,2023-08-14 16:01:02,Debit,ATM,1,63,Retired,6445.4,0.8386658456685515,0
TX001346,AC00204,388.07,2023-09-05 17:34:08,Debit,Online,1,24,Student,289.71,0.42201124878727014,0
TX001347,AC00030,520.86,2023-03-20 16:29:02,Credit,Online,1,51,Engineer,9200.74,0.6305280029360905,0
TX001348,AC00455,787.41,2023-06-19 16:22:28,Debit,Online,1,25,Student,300.87,0.5305664518889225,0
TX001349,AC00094,31.7,2023-06-01 16:56:33,Credit,ATM,1,48,Doctor,743.9,0.7841175955347944,0
TX001350,AC00185,22.3,2023-05-01 16:57:17,Debit,ATM,1,21,Student,1200.35,0.37311811957711266,0
TX001351,AC00351,203.12,2023-01-18 16:59:48,Debit,ATM,1,56,Retired,1562.39,0.7904827435510079,0
TX001352,AC00335,315.94,2023-02-27 17:06:57,Credit,Branch,1,49,Doctor,7719.71,0.7835623275418353,0
TX001353,AC00409,192.23,2023-12-28 16:34:52,Debit,Online,3,54,Engineer,2610.67,0.9165341556465432,0
TX001354,AC00312,1510.71,2023-06-15 16:48:29,Debit,Online,1,66,Retired,2060.02,0.9226455856650848,0
TX001355,AC00097,0.26,2023-11-23 16:14:48,Debit,Online,1,20,Student,1833.67,0.6606846229439436,0
TX001356,AC00447,210.77,2023-05-31 16:50:20,Debit,ATM,1,71,Retired,5396.65,0.5353080428705852,0
TX001357,AC00280,406.65,2023-11-08 18:32:44,Debit,ATM,1,57,Doctor,12995.7,0.4475158988942969,0
TX001358,AC00023,422.9,2023-02-27 16:15:53,Debit,ATM,1,40,Engineer,7616.43,0.4179248323032412,0
TX001359,AC00077,20.62,2023-06-21 17:10:18,Credit,ATM,1,35,Doctor,12500.8,0.645476145392586,0
TX001360,AC00113,174.39,2023-01-09 16:08:52,Debit,ATM,1,19,Student,1127.08,0.46332620138540703,0
TX001361,AC00391,7.86,2023-10-16 16:47:15,Credit,Branch,1,76,Retired,3621.98,0.759424809083747,0
TX001362,AC00136,61.98,2023-01-03 18:18:14,Debit,Online,1,49,Engineer,5212.28,0.5478909009931157,0
TX001363,AC00204,54.85,2023-09-05 16:05:58,Credit,Branch,1,58,Retired,2727.45,0.5782434351973338,0
TX001364,AC00089,204.7,2023-09-21 16:08:00,Debit,Branch,5,49,Doctor,5117.03,0.913323287336906,0
TX001365,AC00305,16.55,2023-09-11 17:05:50,Debit,Branch,1,26,Engineer,6089.79,0.4163591479522501,0
TX001366,AC00338,91.32,2023-11-10 16:43:45,Debit,Branch,1,58,Engineer,2618.1,0.4983306027009496,0
TX001367,AC00268,195.49,2023-06-12 16:34:59,Debit,ATM,1,31,Doctor,11988.12,0.877900199091159,0
TX001368,AC00363,49.62,2023-12-07 16:19:07,Debit,ATM,1,55,Engineer,3841.42,0.9853992007336825,1
TX001369,AC00316,487.16,2023-01-02 16:01:14,Credit,Branch,1,28,Student,321.21,0.9146990812370028,0
TX001370,AC00167,405.6,2023-08-08 17:41:41,Debit,Online,1,37,Engineer,9754.73,0.4388074144253415,0
TX001371,AC00405,512.95,2023-10-16 17:08:36,Debit,Branch,1,57,Engineer,9584.52,0.38295235841128455,0
TX001372,AC00098,345.94,2023-10-09 17:32:57,Debit,ATM,1,31,Doctor,7624.56,0.6450532481464578,0
TX001373,AC00116,356.56,2023-10-09 17:23:21,Debit,Online,1,47,Engineer,2485.73,0.4192704521652753,0
TX001374,AC00267,10.31,2023-01-13 16:23:56,Debit,Online,1,36,Engineer,2137.9,0.9254197948192667,0
TX001375,AC00447,211.69,2023-10-20 16:02:07,Debit,Branch,1,30,Doctor,6412.85,0.4535264910890581,0
TX001376,AC00042,221.49,2023-09-13 18:11:22,Credit,Branch,1,23,Student,707.25,0.586767997447115,0
TX001377,AC00074,278.23,2023-05-04 17:49:33,Debit,Online,1,48,Engineer,8300.54,0.4879877123389621,0
TX001378,AC00063,116.88,2023-10-04 17:10:02,Debit,ATM,1,45,Doctor,7717.34,0.7305831677798971,0
TX001379,AC00085,328.77,2023-04-03 17:59:23,Credit,Online,1,39,Doctor,6967.03,0.6739871955106281,0
TX001380,AC00126,77.53,2023-07-25 18:00:25,Debit,Branch,1,54,Retired,5158.6,0.44203101202987494,0
TX001381,AC00471,421.74,2023-06-20 17:07:05,Debit,Online,1,67,Doctor,12031.14,0.4353675824688321,0
TX001382,AC00304,313.69,2023-03-10 16:35:33,Debit,Branch,1,73,Retired,7093.68,0.730200313728439,0
TX001383,AC00242,411.72,2023-06-20 18:43:51,Debit,Branch,1,29,Doctor,8539.86,0.5460061094385493,0
TX001384,AC00261,508.73,2023-07-14 16:22:54,Debit,Branch,1,59,Retired,7640.57,0.7703843451786273,0
TX001385,AC00338,153.08,2023-11-27 16:57:08,Debit,ATM,1,24,Student,1292.21,0.4940389090647755,0
TX001386,AC00292,23.01,2023-06-09 18:33:04,Debit,Branch,1,63,Retired,5958.75,0.44535200138533926,0
TX001387,AC00024,69.28,2023-10-30 16:36:24,Debit,Online,1,25,Student,708.74,0.4235376251009533,0
TX001388,AC00441,51.25,2023-08-29 16:16:15,Credit,Branch,1,28,Student,1744.4,0.5823185554794729,0
TX001389,AC00412,407.65,2023-08-07 17:17:34,Debit,ATM,1,25,Student,273.78,0.6997148671229529,0
TX001390,AC00315,459.25,2023-05-23 16:44:33,Debit,Branch,1,25,Student,130.76,0.5758640758715284,0
TX001391,AC00120,301.56,2023-02-09 17:46:49,Debit,Branch,1,49,Doctor,10389.6,0.3670974364063372,0
TX001392,AC00462,17.67,2023-06-27 17:50:21,Debit,Online,1,63,Doctor,1048.18,0.5674448023243488,0
TX001393,AC00481,5.29,2023-03-13 18:24:20,Credit,Online,1,32,Doctor,12896.68,0.6360588094781833,0
TX001394,AC00166,401.37,2023-09-18 16:18:19,Debit,Branch,1,43,Engineer,8208.54,0.6322244402013248,0
TX001395,AC00438,145.4,2023-07-06 17:53:38,Debit,Online,1,38,Engineer,5244.49,0.4337893804544718,0
TX001396,AC00090,556.34,2023-10-19 16:34:22,Debit,Online,1,37,Doctor,11935.14,0.4121872466267341,0
TX001397,AC00041,34.31,2023-04-28 16:55:28,Debit,ATM,1,24,Student,1484.76,0.5511081380815079,0
TX001398,AC00141,780.59,2023-06-28 17:58:48,Credit,Online,1,23,Student,6513.34,0.5350742480624808,0
TX001399,AC00410,282.65,2023-03-08 17:42:36,Debit,ATM,1,35,Doctor,13801.15,0.5434146631461928,0
TX001400,AC00362,305.27,2023-09-27 16:25:38,Debit,Online,1,68,Doctor,12958.65,0.7647973223339668,0
TX001401,AC00315,185.81,2023-09-20 16:30:06,Debit,Online,1,32,Doctor,9588.71,0.5332203456624448,0
TX001402,AC00092,66.01,2023-10-06 18:39:39,Debit,Online,1,49,Engineer,3475.99,0.45284787643110985,0
TX001403,AC00133,447.95,2023-01-11 17:27:56,Debit,Branch,1,29,Engineer,7544.4,0.5397200500655261,0
TX001404,AC00069,279.3,2023-06-22 17:28:02,Debit,ATM,1,19,Student,1193.61,0.6486071465754237,0
TX001405,AC00498,26.75,2023-05-08 16:25:03,Debit,Online,1,33,Doctor,12063.77,0.7594162965906868,0
TX001406,AC00006,611.15,2023-08-11 17:12:30,Debit,ATM,1,27,Student,892.83,0.6111912414892331,0
TX001407,AC00104,275.2,2023-08-24 17:13:38,Debit,Online,1,54,Engineer,1230.12,0.9855690311056364,1
TX001408,AC00311,427.79,2023-02-21 17:42:42,Debit,Branch,1,18,Student,1479.67,0.36524295397907935,0
TX001409,AC00144,469.13,2023-12-04 17:53:57,Credit,ATM,1,54,Doctor,1265.28,0.873611850113525,0
TX001410,AC00157,102.81,2023-12-04 16:23:00,Debit,Branch,1,76,Retired,3228.87,0.42365444489664733,0
TX001411,AC00171,22.61,2023-12-21 17:56:04,Debit,Online,1,19,Student,1111.67,0.42903425626173997,0
TX001412,AC00374,68.28,2023-06-08 18:54:04,Debit,Online,1,56,Engineer,3213.16,0.7374627094679935,0
TX001413,AC00219,33.65,2023-09-18 17:18:03,Credit,Online,1,63,Doctor,12719.93,0.868028463497669,0
TX001414,AC00405,362.68,2023-01-16 18:02:19,Credit,ATM,1,63,Retired,2040.77,0.7166346481389482,0
TX001415,AC00075,73.23,2023-06-23 16:41:27,Debit,Branch,1,20,Student,1309.85,0.5418518058182237,0
TX001416,AC00136,654.49,2023-11-20 16:31:36,Credit,Online,1,25,Student,164.61,0.7281005129022867,0
TX001417,AC00056,18.56,2023-04-24 17:04:21,Credit,Branch,1,49,Engineer,4230.37,0.5955428886171334,0
TX001418,AC00368,389.05,2023-01-06 17:35:08,Debit,ATM,1,27,Student,761.0,0.4512688837031639,0
TX001419,AC00261,7.38,2023-03-15 16:47:45,Debit,Online,1,67,Retired,2923.83,0.4574338095547207,0
TX001420,AC00090,109.48,2023-06-26 17:38:22,Debit,Online,1,61,Retired,7372.47,0.40111161270409995,0
TX001421,AC00297,66.91,2023-01-30 18:47:17,Debit,ATM,1,39,Doctor,871.1,0.4528532329743252,0
TX001422,AC00144,335.48,2023-03-02 16:06:18,Debit,Branch,1,45,Engineer,3023.16,0.5482138551109702,0
TX001423,AC00207,38.14,2023-12-28 16:51:20,Debit,Online,1,19,Student,1119.21,0.8727372164649922,0
TX001424,AC00443,1076.98,2023-12-20 18:12:25,Debit,Branch,1,60,Doctor,11833.73,0.7616533036928228,0
TX001425,AC00179,360.02,2023-02-09 16:29:06,Debit,Online,1,68,Retired,6400.59,0.9279190303060055,0
TX001426,AC00175,567.71,2023-02-06 18:39:23,Debit,Online,1,63,Doctor,13884.24,0.6472368123795247,0
TX001427,AC00386,218.19,2023-05-23 16:29:31,Debit,ATM,1,19,Student,620.83,0.485739914244535,0
TX001428,AC00067,209.99,2023-09-07 17:19:21,Debit,ATM,1,19,Student,1938.01,0.5671050842689673,0
TX001429,AC00369,11.02,2023-11-13 16:32:53,Debit,Branch,1,19,Student,964.79,0.6711405110375698,0
TX001430,AC00257,83.43,2023-05-30 16:28:48,Debit,Online,1,56,Retired,1870.16,0.7165440360981248,0
TX001431,AC00059,344.97,2023-03-20 17:30:52,Debit,Online,1,34,Doctor,5577.94,0.44398816194020513,0
TX001432,AC00341,172.29,2023-01-30 17:22:39,Debit,ATM,1,36,Engineer,8700.8,0.9927824126484144,1
TX001433,AC00357,195.54,2023-07-17 16:05:23,Debit,Online,1,60,Retired,2794.66,0.40856183605967794,0
TX001434,AC00455,101.23,2023-08-04 18:34:01,Debit,Online,1,45,Engineer,6169.71,0.43171501385776273,0
TX001435,AC00346,180.46,2023-03-13 16:26:30,Debit,ATM,1,25,Student,831.75,0.9669866135232577,1
TX001436,AC00118,692.55,2023-03-07 16:51:37,Debit,Branch,1,53,Retired,2451.56,0.47934168180695547,0
TX001437,AC00275,147.31,2023-06-12 17:10:27,Credit,Online,1,34,Doctor,13625.52,0.5989107828495946,0
TX001438,AC00028,107.48,2023-02-07 17:38:18,Debit,Branch,1,20,Student,1379.39,0.8553704804030737,0
TX001439,AC00179,1831.02,2023-09-15 17:31:42,Credit,Online,1,62,Doctor,11498.01,0.9931124489755152,1
TX001440,AC00090,81.51,2023-08-10 16:10:22,Debit,Branch,1,25,Student,865.49,0.40111161270409995,0
TX001441,AC00367,365.48,2023-05-22 17:59:02,Credit,Online,1,76,Retired,7147.4,0.7651099529043357,0
TX001442,AC00441,491.1,2023-06-05 16:08:37,Credit,Online,1,35,Engineer,7833.85,0.6657718098390958,0
TX001443,AC00266,452.8,2023-11-24 16:45:11,Debit,Branch,1,80,Retired,4840.67,0.4396853293265897,0
TX001444,AC00072,645.04,2023-12-22 17:08:55,Debit,Branch,1,70,Retired,7361.47,0.4553104376887922,0
TX001445,AC00245,169.28,2023-03-27 18:08:06,Debit,Branch,1,45,Doctor,5128.44,0.5528792816384621,0
TX001446,AC00119,88.42,2023-10-18 16:28:19,Debit,ATM,1,62,Doctor,12381.45,0.37432825633189865,0
TX001447,AC00061,155.53,2023-03-24 17:04:32,Debit,ATM,1,29,Engineer,4008.05,0.4274118125289997,0
TX001448,AC00080,991.82,2023-12-04 16:16:19,Debit,Online,1,43,Engineer,3493.13,0.6408354294246222,0
TX001449,AC00254,39.24,2023-11-14 18:33:32,Debit,ATM,1,77,Retired,6462.41,0.44530114408986166,0
TX001450,AC00218,152.01,2023-02-23 16:41:55,Debit,ATM,3,42,Engineer,4625.12,0.9220742776033655,0
TX001451,AC00268,78.77,2023-05-08 18:36:59,Credit,ATM,1,48,Engineer,6470.57,0.8125212994308484,0
TX001452,AC00460,26.5,2023-02-08 16:42:59,Debit,Online,1,48,Engineer,4854.83,0.9760724448541425,1
TX001453,AC00257,83.62,2023-06-22 17:18:09,Debit,ATM,1,48,Doctor,12652.22,0.7165440360981248,0
TX001454,AC00398,142.78,2023-05-09 16:40:52,Debit,Branch,1,68,Doctor,11705.88,0.5336835277955083,0
TX001455,AC00162,55.99,2023-11-13 16:16:24,Debit,ATM,1,35,Doctor,932.61,0.8027081199068474,0
TX001456,AC00015,774.48,2023-03-06 16:12:45,Debit,Branch,1,61,Doctor,11613.58,0.5511499125598391,0
TX001457,AC00462,105.37,2023-05-11 18:31:20,Debit,ATM,1,25,Student,1068.55,0.6497985135274785,0
TX001458,AC00218,118.83,2023-06-26 16:10:25,Debit,Online,1,28,Student,1616.3,0.5271648218697474,0
TX001459,AC00217,46.22,2023-11-13 16:41:09,Debit,Branch,1,23,Student,471.28,0.443592150501798,0
TX001460,AC00460,659.71,2023-05-05 16:10:24,Credit,Branch,1,21,Student,106.86,0.9862992544597329,1
TX001461,AC00068,377.97,2023-11-17 16:50:08,Debit,Online,1,72,Retired,2457.1,0.6644388394609482,0
TX001462,AC00214,114.1,2023-05-22 17:45:02,Debit,Branch,1,69,Retired,5882.12,0.8158403151996328,0
TX001463,AC00266,11.3,2023-12-01 16:33:43,Credit,Online,1,55,Retired,1938.99,0.6235807645346579,0
TX001464,AC00193,95.5,2023-05-22 16:24:02,Debit,Online,1,57,Retired,4079.09,0.7750744041700086,0
TX001465,AC00132,130.93,2023-02-08 16:52:09,Credit,Branch,1,28,Engineer,860.12,0.6184944850705747,0
TX001466,AC00241,272.97,2023-04-17 18:42:04,Debit,Online,1,68,Retired,7811.31,0.540513472591947,0
TX001467,AC00015,73.35,2023-03-13 16:33:49,Debit,Branch,1,24,Student,1181.84,0.4767722845375844,0
TX001468,AC00352,29.94,2023-10-13 16:22:08,Debit,ATM,1,58,Doctor,10915.54,0.6958502884907231,0
TX001469,AC00396,307.24,2023-11-02 16:05:49,Debit,ATM,2,19,Student,1670.72,0.6680377455598541,0
TX001470,AC00174,50.52,2023-10-16 16:29:39,Debit,Online,1,20,Student,1121.19,0.429805692550283,0
TX001471,AC00024,820.46,2023-04-03 16:22:48,Credit,Online,1,53,Engineer,5621.86,0.9852827078208838,1
TX001472,AC00250,153.07,2023-04-03 18:37:57,Debit,ATM,1,56,Engineer,8873.43,0.781807749140105,0
TX001473,AC00373,52.94,2023-06-12 17:36:25,Debit,Branch,1,41,Doctor,6990.92,0.41007758990051,0
TX001474,AC00030,384.41,2023-04-17 16:53:29,Debit,ATM,1,60,Engineer,7831.56,0.6159373568065409,0
TX001475,AC00422,235.42,2023-07-10 18:34:22,Debit,Branch,1,51,Retired,6173.23,0.4535264910890581,0
TX001476,AC00229,114.23,2023-06-07 17:35:50,Debit,ATM,1,56,Doctor,9523.72,0.42494297254546154,0
TX001477,AC00002,12.62,2023-05-05 16:35:44,Debit,Branch,1,33,Doctor,6420.47,0.4327974688036438,0
TX001478,AC00227,997.37,2023-12-22 18:24:01,Debit,ATM,1,23,Student,1146.09,0.8320061852295911,0
TX001479,AC00393,373.52,2023-09-25 16:23:23,Debit,ATM,1,35,Engineer,6430.41,0.5963114012428463,0
TX001480,AC00042,336.05,2023-04-24 17:18:18,Debit,Branch,1,28,Student,1635.05,0.43056759792007143,0
TX001481,AC00111,366.93,2023-12-11 18:43:00,Debit,Online,1,66,Retired,6697.79,0.5411039444627008,0
TX001482,AC00178,112.27,2023-10-19 17:34:53,Debit,Branch,1,58,Doctor,7369.89,0.41757638373238415,0
TX001483,AC00218,494.96,2023-03-31 16:34:38,Debit,ATM,1,40,Engineer,6903.68,0.5419042853704262,0
TX001484,AC00198,561.58,2023-06-23 17:38:26,Debit,Online,1,65,Doctor,11748.86,0.9902417651569744,1
TX001485,AC00060,440.94,2023-09-13 18:38:27,Debit,Online,1,42,Doctor,7303.23,0.4549032945446035,0
TX001486,AC00397,71.9,2023-02-20 16:28:39,Debit,Branch,1,29,Doctor,10619.35,0.6571141280996133,0
TX001487,AC00338,256.66,2023-07-17 17:08:03,Credit,Online,1,54,Retired,1794.5,0.773968900919459,0
TX001488,AC00101,166.55,2023-07-13 17:51:44,Credit,Branch,1,59,Doctor,12970.21,0.8566570695892146,0
TX001489,AC00384,276.26,2023-02-13 17:04:50,Debit,Branch,1,56,Doctor,120.89,0.4380717911860058,0
TX001490,AC00368,35.46,2023-07-18 16:38:11,Debit,ATM,1,67,Doctor,5692.31,0.470919285853406,0
TX001491,AC00233,38.14,2023-04-07 16:16:00,Debit,Branch,1,50,Engineer,9879.87,0.4720615375164966,0
TX001492,AC00375,506.26,2023-12-18 18:26:07,Credit,ATM,1,64,Retired,6266.65,0.9252561664551411,0
TX001493,AC00277,736.32,2023-04-12 17:06:06,Debit,Online,1,31,Doctor,14268.95,0.8659229311943297,0
TX001494,AC00202,389.43,2023-11-27 18:01:47,Credit,ATM,1,52,Engineer,6449.83,0.822284625512548,0
TX001495,AC00142,25.58,2023-11-16 16:33:22,Debit,ATM,1,60,Engineer,6741.41,0.8564924608256772,0
TX001496,AC00178,446.1,2023-09-19 17:45:19,Debit,ATM,1,25,Student,1008.44,0.7863462582655326,0
TX001497,AC00130,147.74,2023-09-05 16:52:06,Debit,Branch,1,23,Student,1711.78,0.41365777316431707,0
TX001498,AC00018,1228.81,2023-02-20 16:36:36,Debit,ATM,1,26,Student,1821.0,0.9892928378225522,1
TX001499,AC00293,46.23,2023-05-29 17:45:26,Debit,Online,1,77,Retired,5107.75,0.6620248044777417,0
TX001500,AC00449,265.37,2023-05-26 17:56:17,Debit,Branch,1,33,Engineer,5229.95,0.4270271971443843,0
TX001501,AC00496,342.57,2023-02-03 17:10:00,Debit,Online,1,20,Student,339.16,0.45643764568830064,0
TX001502,AC00370,417.26,2023-02-27 17:01:24,Credit,Online,1,32,Doctor,10442.48,0.5884029605943413,0
TX001503,AC00341,33.63,2023-11-03 16:50:08,Debit,Online,1,63,Retired,4324.4,0.4409498949330642,0
TX001504,AC00400,64.58,2023-12-04 18:06:30,Debit,Branch,1,55,Retired,6292.29,0.4060554815855159,0
TX001505,AC00301,23.23,2023-04-20 16:34:59,Credit,Branch,1,21,Student,269.01,0.73930299717705,0
TX001506,AC00249,160.52,2023-08-07 16:15:05,Credit,ATM,1,78,Retired,5379.25,0.7666087707831262,0
TX001507,AC00239,278.88,2023-09-29 16:53:14,Debit,Branch,2,64,Doctor,1334.09,0.8677285420070806,0
TX001508,AC00419,285.49,2023-08-11 18:42:10,Credit,Branch,1,53,Doctor,6366.84,0.6449159339173002,0
TX001509,AC00435,71.87,2023-01-16 18:03:02,Debit,ATM,1,22,Student,1839.1,0.8239312831378947,0
TX001510,AC00012,308.8,2023-12-26 16:08:51,Debit,ATM,1,53,Retired,3966.54,0.4045780878916993,0
TX001511,AC00438,135.35,2023-07-28 18:42:51,Debit,Branch,1,33,Engineer,9983.36,0.4337893804544718,0
TX001512,AC00345,288.43,2023-05-08 16:37:53,Debit,Branch,1,66,Retired,4577.09,0.418815982806359,0
TX001513,AC00026,147.46,2023-10-12 16:58:25,Credit,Online,1,65,Doctor,7458.03,0.6111629757293882,0
TX001514,AC00416,214.15,2023-10-30 17:07:54,Debit,Branch,1,32,Engineer,6397.29,0.7419765205196088,0
TX001515,AC00272,71.34,2023-08-28 16:00:00,Debit,Online,3,49,Engineer,6345.03,0.8659564234406126,0
TX001516,AC00468,170.36,2023-03-27 16:56:29,Debit,ATM,1,30,Doctor,6034.73,0.4535238743684151,0
TX001517,AC00040,965.66,2023-12-18 17:22:16,Debit,ATM,1,53,Engineer,765.81,0.9272746066740745,0
TX001518,AC00302,736.53,2023-05-10 17:05:08,Debit,ATM,1,55,Engineer,9826.26,0.5486182162162837,0
TX001519,AC00271,213.42,2023-07-27 17:30:14,Debit,ATM,1,45,Engineer,3736.38,0.42671307009498066,0
TX001520,AC00495,94.09,2023-09-12 16:32:09,Debit,Branch,1,27,Student,646.85,0.508428432960415,0
TX001521,AC00246,91.23,2023-05-15 16:13:54,Debit,ATM,1,72,Retired,6385.12,0.4289178169102973,0
TX001522,AC00139,263.92,2023-07-26 17:56:54,Credit,Branch,1,57,Retired,4161.71,0.9748307712588611,1
TX001523,AC00298,77.5,2023-05-23 16:44:55,Credit,Online,1,51,Doctor,11079.77,0.9971225789771836,1
TX001524,AC00246,3.65,2023-02-13 17:48:36,Debit,Online,1,69,Doctor,10017.11,0.5542336163538317,0
TX001525,AC00323,43.88,2023-11-13 17:43:37,Credit,Online,1,26,Student,1644.09,0.9001560819233543,0
TX001526,AC00310,591.98,2023-04-28 16:32:10,Debit,ATM,1,28,Student,387.65,0.3831918956146084,0
TX001527,AC00083,224.79,2023-08-22 16:34:34,Debit,Online,1,18,Student,528.38,0.6453490448494941,0
TX001528,AC00222,64.3,2023-09-04 17:36:40,Debit,ATM,1,55,Retired,7530.3,0.4369142333185322,0
TX001529,AC00459,111.79,2023-12-26 17:40:23,Debit,Online,1,62,Doctor,10887.59,0.42129004620592825,0
TX001530,AC00091,927.16,2023-03-20 16:48:00,Debit,ATM,1,59,Retired,7104.61,0.7306055954674964,0
TX001531,AC00122,613.7,2023-02-22 17:33:56,Credit,Branch,1,61,Retired,7307.11,0.6082290638350273,0
TX001532,AC00432,26.07,2023-03-16 17:00:29,Debit,Branch,3,20,Student,349.98,0.9882363429745942,1
TX001533,AC00218,170.45,2023-01-05 16:56:49,Debit,Branch,1,60,Engineer,2284.41,0.5333169054183284,0
TX001534,AC00294,344.27,2023-09-19 17:23:14,Debit,Branch,1,22,Student,1918.36,0.5383231176130059,0
TX001535,AC00407,872.72,2023-04-24 16:47:17,Debit,Online,1,22,Student,503.01,0.7820443354615632,0
TX001536,AC00480,292.95,2023-02-16 16:23:11,Debit,Branch,1,37,Engineer,1216.91,0.754127151305831,0
TX001537,AC00367,28.44,2023-08-31 17:43:38,Debit,ATM,1,18,Student,1071.04,0.43135751170193953,0
TX001538,AC00324,209.02,2023-03-03 17:08:36,Debit,ATM,1,21,Student,187.9,0.42778637913885287,0
TX001539,AC00253,20.05,2023-11-29 17:43:51,Debit,ATM,1,72,Retired,7145.67,0.4167218044692165,0
TX001540,AC00344,175.02,2023-04-10 16:23:53,Debit,Online,1,28,Student,1493.88,0.6908159806866754,0
TX001541,AC00153,89.5,2023-08-21 16:22:06,Credit,Branch,1,41,Engineer,8658.95,0.5413884828475047,0
TX001542,AC00016,69.96,2023-10-16 17:43:00,Debit,Branch,1,28,Student,164.12,0.444356509757608,0
TX001543,AC00291,146.51,2023-01-25 17:12:17,Debit,ATM,1,53,Engineer,7089.9,0.3889192329830712,0
TX001544,AC00362,376.78,2023-08-14 17:25:14,Credit,Online,1,21,Student,841.65,0.7688112837516894,0
TX001545,AC00202,148.54,2023-12-22 16:25:16,Credit,Branch,1,71,Retired,5677.05,0.802375320814076,0
TX001546,AC00163,388.77,2023-12-11 16:57:08,Credit,Online,1,26,Student,1658.49,0.9246933468486105,0
TX001547,AC00123,100.38,2023-11-27 17:51:15,Debit,Branch,1,63,Doctor,10171.68,0.437934080575361,0
TX001548,AC00054,137.23,2023-04-07 16:50:22,Debit,Branch,1,64,Doctor,13847.99,0.5785119364378689,0
TX001549,AC00172,870.3,2023-08-28 17:56:39,Debit,ATM,1,51,Retired,3688.98,0.9818067944661344,1
TX001550,AC00176,458.94,2023-07-18 18:06:23,Debit,Branch,1,52,Engineer,5619.95,0.4202263012251352,0
TX001551,AC00093,327.35,2023-09-25 18:48:58,Credit,Branch,1,20,Student,342.08,0.7479797011838031,0
TX001552,AC00310,757.15,2023-01-17 16:53:08,Debit,Online,1,53,Engineer,4702.86,0.38314991854954394,0
TX001553,AC00127,5.64,2023-03-08 16:57:30,Debit,Online,1,59,Doctor,12703.24,0.8705994949576207,0
TX001554,AC00286,47.23,2023-08-03 18:18:56,Credit,Online,1,73,Retired,6659.81,0.5862859788603363,0
